225  1  2
1 3
+0.00000000000	+0.01422300000	+0.00000000000	-0.00000000000	-0.00000000000
+0.00002287000	+0.01421600000	+0.00000000000	+0.00070250000	+0.00000000000
+0.00004574000	+0.01419500000	+0.00000000000	+0.00140450000	+0.00000000000
+0.00006861000	+0.01416000000	+0.00000000000	+0.00210500000	+0.00000000000
+0.00009148000	+0.01411100000	+0.00000000000	+0.00280300000	+0.00000000000
+0.00011435000	+0.01404800000	+0.00000000000	+0.00349900000	+0.00000000000
+0.00013722000	+0.01397100000	+0.00000000000	+0.00419100000	+0.00000000000
+0.00016009000	+0.01388000000	+0.00000000000	+0.00487900000	+0.00000000000
+0.00018296000	+0.01377600000	+0.00000000000	+0.00556200000	+0.00000000000
+0.00020583000	+0.01365800000	+0.00000000000	+0.00624000000	+0.00000000000
+0.00022870000	+0.01352700000	+0.00000000000	+0.00691150000	+0.00000000000
+0.00025157000	+0.01338200000	+0.00000000000	+0.00757600000	+0.00000000000
+0.00027444000	+0.01322400000	+0.00000000000	+0.00823350000	+0.00000000000
+0.00029731000	+0.01305300000	+0.00000000000	+0.00888250000	+0.00000000000
+0.00032018000	+0.01286900000	+0.00000000000	+0.00952300000	+0.00000000000
+0.00034305000	+0.01267300000	+0.00000000000	+0.01015400000	+0.00000000000
+0.00036592000	+0.01246400000	+0.00000000000	+0.01077450000	+0.00000000000
+0.00038879000	+0.01224200000	+0.00000000000	+0.01138500000	+0.00000000000
+0.00041166000	+0.01200900000	+0.00000000000	+0.01198400000	+0.00000000000
+0.00043453000	+0.01176300000	+0.00000000000	+0.01257150000	+0.00000000000
+0.00045740000	+0.01150700000	+0.00000000000	+0.01314600000	+0.00000000000
+0.00048027000	+0.01123800000	+0.00000000000	+0.01370800000	+0.00000000000
+0.00050314000	+0.01095900000	+0.00000000000	+0.01425650000	+0.00000000000
+0.00052601000	+0.01066900000	+0.00000000000	+0.01479050000	+0.00000000000
+0.00054888000	+0.01036800000	+0.00000000000	+0.01531050000	+0.00000000000
